/ACsolution : case1354pegase
/Date : 08-30-2025 02:35:18 Mountain Daylight Time
/MachineName : Remi
/Processor : Intel64 Family 6 Model 158 Stepping 9, GenuineIntel
/OS : Windows 10 (Windows-10-10.0.26100-SP0)
/Cores : 4 physical cores, 8 logical processors
/RAM : 32 GB
AMPL Version 20250811 (MSVC 19.44.35213.0, 64-bit)
bus 508 M 1.0868764894973137 A -0.10720325209320854
bus 509 M 1.091468175629003 A -0.2965853902107391
bus 510 M 1.0883004617164338 A -0.0669488675124733
bus 511 M 1.0144497553277538 A -0.0971487509042304
bus 512 M 1.097964575166165 A -0.19933135296317483
bus 513 M 1.0673923956456008 A -0.23083414314896974
bus 514 M 1.0577500967497586 A -0.012408829013254446
bus 515 M 1.017076723831477 A -0.18372980234434644
bus 516 M 1.0808125099095058 A -0.23812158984281304
bus 517 M 1.0615086016601682 A -0.1977432339588896
bus 518 M 1.0996299466292587 A -0.08574149936081246
bus 519 M 1.0596090539497431 A -0.2701980157001615
bus 520 M 1.075209284552158 A -0.15309471295563407
bus 521 M 1.0694770948224295 A -0.02620923593449876
bus 522 M 1.068075817623307 A -0.1275535379332202
bus 523 M 1.0798019908124286 A -0.07055229190408245
bus 524 M 1.0704777129589935 A -0.018054051298348407
bus 525 M 1.0709117262268484 A -0.09557541628019268
bus 526 M 1.0604343330983514 A -0.10018987083176205
bus 527 M 1.071415061193709 A -0.08650144281245908
bus 528 M 1.0616947507694992 A -0.3079183198182666
bus 529 M 1.0649856795128665 A -0.3001484422087326
bus 530 M 1.0131957412643906 A -0.2056301515957574
bus 531 M 1.0949712299507244 A -0.07739096746704276
bus 532 M 1.0949340081049954 A -0.35376801095978455
bus 533 M 1.0839359434545737 A -0.05500593689075093
bus 534 M 1.0989659610848204 A -0.13988760537414838
bus 535 M 1.0171886583646428 A -0.03946453949187107
bus 536 M 1.0949927585940629 A -0.4208427726602733
bus 537 M 1.0846937652815702 A -0.2979177342719063
bus 538 M 1.0813078734240715 A -0.04085156645796755
bus 539 M 1.0772225416681946 A -0.22587660462917286
bus 540 M 1.0844103686398447 A -0.23591824969531622
bus 541 M 1.07530578506186 A -0.20101136757113106
bus 542 M 1.0310622648814556 A -0.4418288349125667
bus 543 M 1.096934281606552 A -0.07123914141140898
bus 544 M 1.061484601588479 A -0.2688801107152468
bus 545 M 1.0931863670192863 A -0.09156739595532419
bus 546 M 1.0482033643361934 A -0.25446791943924535
bus 547 M 1.0857748794338555 A -0.11446037583718605
bus 548 M 1.0909995915614126 A -0.33103487001599285
bus 549 M 1.070150224602206 A -0.3032566850709104
bus 550 M 1.0986599922478149 A -0.358244517735037
bus 551 M 1.0938471663023015 A -0.059691403486318184
bus 552 M 1.0999999368900624 A -0.35304713564868073
bus 553 M 1.067062607347736 A 0.017024449861566
bus 554 M 1.0598826831391326 A -0.28092559715633264
bus 555 M 1.054700843169814 A -0.19481338338882967
bus 556 M 1.0914890503959391 A -0.1266149846428096
bus 557 M 1.0998667996159814 A -0.015357354314285383
bus 558 M 1.0702015392910802 A -0.11116659842145622
bus 559 M 1.0899611816040928 A -0.26858012041800267
bus 560 M 1.0958322777133442 A -0.28810272639040574
bus 561 M 1.0799180187648374 A -0.10862680764230291
bus 562 M 1.0936643060611462 A -0.29169733035525675
bus 563 M 1.064585015879629 A -0.07306608804939208
bus 564 M 1.083088079967126 A -0.2333130190262995
bus 565 M 1.0385127703658696 A -0.017080532652842057
bus 566 M 1.0918562964180987 A -0.11091590325687353
bus 567 M 1.062158031635579 A -0.1609803955184618
bus 568 M 1.0618087000688865 A -0.23939592745421578
bus 569 M 1.0921562787427113 A -0.21398226306638263
bus 570 M 1.0595424130378244 A -0.1866644335547767
bus 571 M 1.0951210769467152 A -0.21770380974951065
bus 572 M 1.0622860998149448 A -0.16824736561368175
bus 573 M 1.0487026361200322 A -0.25533718465177313
bus 574 M 1.0999994731225717 A -0.2684874821703024
bus 575 M 1.0912004333445064 A -0.21497185122404405
bus 576 M 1.0999963167514935 A -0.016428812376515892
bus 577 M 1.0910465392118875 A -0.30027677835090755
bus 578 M 1.0729505445478567 A -0.015634207464127796
bus 579 M 1.0096441374292906 A -0.15990629446887336
bus 580 M 1.0575430465323268 A -0.28425220321412553
bus 581 M 1.099952378068912 A -0.3545237106305524
bus 582 M 1.099926461733139 A -0.1835696231336452
bus 583 M 1.0909695293644397 A -0.09797435784576179
bus 584 M 1.092689075926489 A -0.16700940422148097
bus 585 M 1.0370757808732198 A -0.015279462531423513
bus 586 M 1.072497349324673 A -0.1492097273471396
bus 587 M 1.0969212768169565 A -0.07122655281368526
bus 588 M 1.0882412333324543 A -0.1073027147443849
bus 589 M 1.0989796784360577 A -0.28001879333228424
bus 590 M 1.0724432559789898 A -0.055609448185690316
bus 591 M 1.083270663951102 A -0.23105217039192785
bus 592 M 1.0757410691307083 A -0.17375581777220506
bus 593 M 1.0333125619457624 A -0.042971940352469214
bus 594 M 1.0707612130301292 A -0.03189387562747649
bus 595 M 1.0828099891078298 A -0.09421664139748134
bus 596 M 1.0856000389651204 A -0.09867759861851585
bus 597 M 1.0668857795733429 A -0.23854446416123606
bus 598 M 1.0951695442210918 A -0.09087919624770777
bus 599 M 1.0967488430145902 A -0.2731592523622376
bus 600 M 1.0663421420730528 A -0.2813942718915106
bus 601 M 1.0652167300960118 A -0.1276463333630845
bus 602 M 1.0928462228514872 A -0.026012835169586968
bus 603 M 1.0424361088914809 A -0.24107213191735902
bus 604 M 1.0811909250563334 A -0.057132691361454824
bus 605 M 1.0449744954143962 A -0.057677482164544075
bus 606 M 1.064102812354068 A -0.1773460026067758
bus 607 M 1.087269872063225 A -0.07537986365164709
bus 608 M 1.0218795322336733 A -0.16516054294920313
bus 609 M 1.0919258078997416 A -0.23927294585161415
bus 610 M 1.035315371999151 A -0.027170771615474244
bus 611 M 1.0451173574029669 A -0.057487108808061696
bus 612 M 1.089511732744357 A -0.04379296542576477
bus 613 M 1.0476552359061073 A -0.1456551598885271
bus 614 M 1.0597367827701814 A -0.28812517944094346
bus 615 M 1.0650753869417693 A -0.11507334587709911
bus 616 M 1.0781226210538977 A -0.19376208986496246
bus 617 M 1.0923653243072082 A -0.06416127612703171
bus 618 M 1.097217737092652 A -0.0796191893101938
bus 619 M 1.0928432512527968 A -0.02601210804056301
bus 620 M 1.0956023138809787 A -0.07129392704611562
bus 621 M 1.06080152350301 A -0.2762569876093974
bus 622 M 1.0825343475130087 A -0.05628566127161594
bus 623 M 1.0961193052559426 A -0.2794409408927625
bus 624 M 1.0911221324862548 A -0.09642333105738499
bus 625 M 1.0323154311840073 A -0.11258628386634056
bus 626 M 1.0674280627295383 A -0.2375515304611641
bus 627 M 1.093975481486462 A -0.019947939305866552
bus 628 M 1.0836915279462076 A -0.30160404819976533
bus 629 M 1.052760587162574 A -0.14512092361022416
bus 630 M 1.0875969981432378 A -0.04934881313978382
bus 631 M 1.0900446653020985 A -0.2218293825490073
bus 632 M 1.0990617801604896 A -0.35728562410781683
bus 633 M 1.090868936259108 A -0.30061213342306464
bus 634 M 1.0575198009546773 A -0.2978124767723792
bus 635 M 1.0818721134442129 A -0.2463432635898037
bus 636 M 1.0734049012297269 A -0.046963894056755634
bus 637 M 1.0823665503120816 A -0.012791308619089604
bus 638 M 1.0825485267924637 A -0.08219418041672005
bus 639 M 1.0719488788181815 A -0.28373465546543
bus 640 M 1.069718630405972 A 0
bus 641 M 1.0847558231999639 A -0.12847891262057604
bus 642 M 1.0999997000866018 A -0.20918397586371285
bus 643 M 1.0829422474939028 A -0.08224212748535847
bus 644 M 1.0336843996059426 A -0.08965265398559479
bus 645 M 1.0747840643577373 A -0.17073819413692112
bus 646 M 1.0905405453082597 A -0.07392035639748525
bus 647 M 1.0656599377293077 A -0.16523227060171009
bus 648 M 1.0313326076192313 A -0.2511165716127107
bus 649 M 1.083280524706696 A -0.2310585491499916
bus 650 M 1.0530243239185222 A -0.27689372608010726
bus 651 M 1.0875045252866153 A -0.23226715308874235
bus 652 M 1.074068019206771 A -0.1794488610381849
bus 653 M 1.0984360295372892 A -0.2215860478641885
bus 654 M 1.0948644068869495 A -0.05444121293727068
bus 655 M 1.0291377309492462 A -0.1588196231921737
bus 656 M 1.0755925459409585 A -0.1907133561788981
bus 657 M 1.0980121184911062 A -0.3589505406843108
bus 658 M 1.0761660391559063 A -0.1191685719248708
bus 659 M 1.0816041867961859 A -0.16350203920438852
bus 660 M 1.0878971036974647 A -0.21527002704408033
bus 661 M 1.099999233948901 A -0.01642982217919389
bus 662 M 1.0638409493806273 A -0.37084268935429754
bus 663 M 1.0997328383897846 A -0.175310505235745
bus 664 M 1.0669853117553354 A 0.016907517445434946
bus 665 M 1.087449203135065 A -0.5213716364955754
bus 666 M 1.0990608525517838 A -0.35728502010526797
bus 667 M 1.0408695390894285 A -0.07419224682074219
bus 668 M 1.0882867900470983 A -0.04148809069272131
bus 669 M 1.0718657090376302 A 0.034822800061675596
bus 670 M 1.0809820363258675 A -0.051181975743662345
bus 671 M 1.0821827633443746 A -0.08454615402753486
bus 672 M 1.0541003285075998 A -0.2971643765562426
bus 673 M 1.029786781949782 A -0.051192517799589
bus 674 M 1.0971314473249032 A -0.46096793967157984
bus 675 M 1.0764236705466905 A -0.11862012403644899
bus 676 M 1.0550696489565072 A -0.08227911434142494
bus 677 M 1.0901608372852276 A -0.3025863940681195
bus 678 M 1.0953378060305219 A -0.05631034379838819
bus 679 M 1.0650759217175405 A -0.11507343037810051
bus 680 M 1.089637134308059 A -0.058094762942575214
bus 681 M 1.0952634500235103 A -0.1072658381056713
bus 682 M 1.072296844726377 A -0.07130774776094737
bus 683 M 1.0968160626358752 A -0.1340267938225591
bus 684 M 1.0798143330863113 A -0.07055499493497813
bus 685 M 1.0535249904382218 A -0.07714507944625024
bus 686 M 1.0319689761137179 A -0.09433434854981301
bus 687 M 1.0625077711795932 A -0.17161560773432455
bus 688 M 1.0999962187891241 A -0.20400948899055613
bus 689 M 1.0627933526761237 A -0.17449136304213503
bus 690 M 1.0150008519447171 A -0.09645074345723381
bus 691 M 1.0750833959273105 A -0.04930000954327775
bus 692 M 1.0867268311904663 A -0.17201265237197888
bus 693 M 1.0373244330726472 A -0.1558565231871476
bus 694 M 1.0912903376732277 A -0.09317246880754464
bus 695 M 1.0990399998115536 A -0.21697514939492324
bus 696 M 1.0999953170450645 A -0.11757089915174247
bus 697 M 1.0586112176361773 A -0.179581913249972
bus 698 M 1.086796450756037 A -0.22430867413000052
bus 699 M 1.0930461628841355 A -0.08293669745280814
bus 700 M 1.0911550748571992 A -0.30037120568632963
bus 701 M 1.0966799824912534 A -0.36689218083454705
bus 702 M 1.0797737573299526 A -0.0567403627950382
bus 703 M 1.0813926836149215 A -0.08829792162168293
bus 704 M 1.0661040632238123 A -0.18143435340635108
bus 705 M 1.061863379372168 A -0.12764397377056824
bus 706 M 1.0844025869121778 A -0.2359168006849181
bus 707 M 1.0593742197813323 A -0.12110933448740385
bus 708 M 1.0488767472200846 A -0.06655845648354423
bus 709 M 1.0873380884377666 A -0.060587510890198724
bus 710 M 1.0577071333550339 A -0.18747379371082926
bus 711 M 1.0881567346152736 A -0.08339246534488906
bus 712 M 1.0802141397700074 A -0.13214093393772633
bus 713 M 1.071832895025823 A 0.0367813284950457
bus 714 M 1.0136530158274417 A -0.16563642422090416
bus 715 M 1.0877415697567823 A -0.14215182124595874
bus 716 M 1.037236930381484 A -0.014338535228848912
bus 717 M 1.0972541413390857 A -0.07914832109391924
bus 718 M 1.0997325805024345 A -0.17531047523573792
bus 719 M 1.0580742796375868 A -0.10410209626313266
bus 720 M 1.0874071353888766 A -0.036750378066962276
bus 721 M 1.0894718316196126 A -0.08375788593263925
bus 722 M 1.085299390457277 A -0.21896031997377582
bus 723 M 1.0968000074691657 A -0.08754141275063622
bus 724 M 1.0593759625708128 A -0.08089412366648016
bus 725 M 1.0999996038218214 A -0.4145805372286857
bus 726 M 1.0999178308777091 A -0.01448921410641555
bus 727 M 1.0986888506719517 A -0.3575126842336404
bus 728 M 1.0604994794336524 A -0.17639703468466744
bus 729 M 1.0533439729436136 A -0.18720868810252247
bus 730 M 1.082823672461591 A -0.2341914160245837
bus 731 M 1.057329957439708 A -0.2946637167094403
bus 732 M 1.0686393881273666 A -0.14867508738747498
bus 733 M 1.0612098913190389 A -0.26649233741706274
bus 734 M 1.0967307048742314 A -0.36539487075309585
bus 735 M 1.077625655310818 A -0.10236449141663462
bus 736 M 1.0845846240403554 A -0.09079826604149956
bus 737 M 1.0537303612656268 A -0.42775595112523435
bus 738 M 1.0517170934219349 A -0.09546377836441429
bus 739 M 1.0932257726084316 A -0.08661350389792646
bus 740 M 1.0795353985907246 A -0.053712008817553475
bus 741 M 1.053926040921832 A -0.2015094547843159
bus 742 M 1.0999997655962113 A -0.0913196771131239
bus 743 M 1.0330657065552775 A -0.09214582840381155
bus 744 M 1.098448815933861 A -0.08159938908766928
bus 745 M 1.0746188071949838 A -0.10766195081043094
bus 746 M 1.0633964909173885 A -0.043476054210431
bus 747 M 1.0964330821136874 A -0.08739458984457754
bus 748 M 1.036875707344027 A -0.27410529216117985
bus 749 M 1.095555119302378 A -0.09169290518914971
bus 750 M 1.025100887110174 A -0.03354348799438464
bus 751 M 1.0754470041327677 A -0.1910505024555997
bus 752 M 1.061915792669469 A -0.19471297234475257
bus 753 M 1.037598816351993 A -0.2331121460954758
bus 754 M 1.0868324698041376 A -0.0547904866672723
bus 755 M 1.0875012133899775 A -0.3207305898636473
bus 756 M 1.0947753961050433 A -0.05006543117135915
bus 757 M 1.099744304445492 A -0.11812744871846215
bus 758 M 1.099133966945532 A -0.3572987091193235
bus 759 M 1.065904597062718 A -0.16435838571634537
bus 760 M 1.0733252224988705 A -0.014658300095448685
bus 761 M 1.04803918633917 A -0.27982977948412174
bus 762 M 1.0889386977596647 A -0.2306201216269161
bus 763 M 1.0973508745642666 A -0.363081349271791
bus 764 M 1.0932781016302047 A -0.06466766671770646
bus 765 M 1.0682833775746226 A -0.17257526284272887
bus 766 M 1.059067138744228 A -0.3087526429912455
bus 767 M 1.0578251188832635 A -0.1307792541907622
bus 768 M 1.0545423202346673 A -0.15469302455862766
bus 769 M 1.090003369229917 A -0.08604052355081784
bus 770 M 1.0584875737560742 A -0.0412892667907255
bus 771 M 1.032895130022926 A -0.2499825133564279
bus 772 M 1.0991704776854982 A -0.05350909213412984
bus 773 M 1.0642662892507153 A -0.2665526782785303
bus 774 M 1.0900867791230846 A -0.2681691011520208
bus 775 M 1.0618638436174201 A -0.2651130420790759
bus 776 M 1.0385450176389255 A -0.1369660998064706
bus 777 M 1.0895762304832897 A -0.26937662038836013
bus 778 M 1.0675766329631293 A -0.17466019364841917
bus 779 M 1.0097930756465323 A -0.20099349343365955
bus 780 M 1.056776608487381 A -0.4714993187638051
bus 781 M 1.0558783921107937 A -0.1926910356940409
bus 782 M 1.0898686750368944 A -0.048310232453582104
bus 783 M 1.0283273873051388 A -0.29477078421826153
bus 784 M 1.0266059355168995 A -0.2780122518277963
bus 785 M 1.0975526457892906 A -0.02102073463158028
bus 786 M 1.03304900904849 A -0.08613145114341828
bus 787 M 1.069192215905671 A -0.2877549716056223
bus 788 M 1.0968564217372077 A -0.07146591093135622
bus 789 M 1.076786208311209 A 0.01767716039142992
bus 790 M 1.0960224421290456 A -0.2791364517754673
bus 791 M 1.0401387504031236 A -0.23149542557838082
bus 792 M 1.0979370052884738 A -0.0849211211596116
bus 793 M 1.0969612112276694 A -0.14810035333771135
bus 794 M 1.0815700819747376 A -0.11462935023012522
bus 795 M 1.095548873893009 A -0.20554570881997267
bus 796 M 1.0743368760376475 A -0.14130628781668922
bus 797 M 1.0930919651818798 A -0.08179864071070012
bus 798 M 1.0828588350230302 A -0.23419894026891078
bus 799 M 1.0652523230365725 A -0.14848075663247567
bus 800 M 1.0598141562168364 A -0.1579535863840771
bus 801 M 1.0385433497255312 A -0.13696478579348026
bus 802 M 1.0654332158645574 A -0.07117409926693434
bus 803 M 1.0932723573286456 A -0.06466700071420714
bus 804 M 1.0625392464569132 A -0.2716578380517375
bus 805 M 1.0344141087992007 A -0.18848640998762278
bus 806 M 1.0780019491454227 A -0.0634532686851477
bus 807 M 1.0875015520922806 A -0.39568679492224806
bus 808 M 1.0998304671296741 A -0.35445703176431587
bus 809 M 1.077188994829823 A -0.011916937276991718
bus 810 M 1.0999539501259128 A -0.05345276503421821
bus 811 M 1.067075574403457 A 0.016907349431667485
bus 812 M 1.0817001032803464 A -0.19187131377982058
bus 813 M 1.0793723632595256 A -0.01641378384709696
bus 814 M 1.0832068310372804 A -0.2219198009318017
bus 815 M 1.0962877349851223 A -0.28010591049754585
bus 816 M 1.0824871366310702 A -0.01263651371744174
bus 817 M 1.0776655320335944 A -0.14784640216987335
bus 818 M 1.0654537748553712 A -0.07117723132737058
bus 819 M 1.0994175491561209 A -0.01714442034228634
bus 820 M 1.0997167953877518 A -0.11806794036060253
bus 821 M 1.092695041352557 A -0.2404464902563256
bus 822 M 1.0977043044187849 A -0.08165489852178281
bus 823 M 1.0694326839431427 A -0.1837466097745548
bus 824 M 1.0612011555199279 A -0.2664926474038658
bus 825 M 1.0996831581598745 A -0.11804427255923555
bus 826 M 1.0646932695348528 A -0.16991796278859897
bus 827 M 1.073251127268604 A -0.0009803679726857542
bus 828 M 1.053023565741011 A -0.27689366608006405
bus 829 M 1.0718004944271151 A -0.283401961041728
bus 830 M 1.0893635283677932 A -0.30932638981490906
bus 831 M 1.05570370949966 A -0.2894632448618237
bus 832 M 1.0668968633475775 A -0.10711657366567584
bus 833 M 1.094410710500213 A -0.13764882933085362
bus 834 M 1.0095318221551774 A -0.157499691507742
bus 835 M 1.0750220620380588 A 0.011150481226126987
bus 836 M 1.0546192151767932 A -0.20546648537338214
bus 837 M 1.0825394736880882 A -0.012537228618426058
bus 838 M 1.0688732348318422 A -0.15648327981700302
bus 839 M 1.0942258543623649 A -0.054339159331083464
bus 840 M 1.0818260422749237 A -0.08529323252533558
bus 841 M 1.0772471259830723 A -0.4972257050259341
bus 842 M 1.0839237499012349 A -0.1518696503782506
bus 843 M 1.080185765237769 A -0.05253015467994019
bus 844 M 1.0729814844046774 A -0.015317898258019162
bus 845 M 1.077900041115797 A -0.10313343542135013
bus 846 M 1.092704371054848 A -0.29515207177151964
bus 847 M 1.0862363564193318 A -0.11795371317800217
bus 848 M 1.080425842348872 A -0.196872252831502
bus 849 M 1.0613973127600231 A -0.12671656025057818
bus 850 M 1.0997033754040266 A -0.2737593576179506
bus 851 M 1.0617568593621367 A -0.07768877044806692
bus 852 M 1.0814457760007936 A -0.2593900699293995
bus 853 M 1.0698729317491198 A -0.04430661151032089
bus 854 M 1.033037927082254 A -0.24832416057806117
bus 855 M 1.0679143942854978 A -0.31429552677708006
bus 856 M 1.0757573345795406 A -0.17375777780184068
bus 857 M 1.0836285578626845 A -0.13559400608045197
bus 858 M 1.0628469994778167 A -0.19195154039378423
bus 859 M 1.0213111899989094 A -0.08259198269504915
bus 860 M 1.0983459504406115 A -0.05576774012330168
bus 861 M 1.0939841805266495 A -0.0706280676050306
bus 862 M 1.0616248023610257 A -0.2415048951822145
bus 863 M 1.089992925508724 A -0.040305574553385466
bus 864 M 1.0641020860458643 A -0.1699589200681759
bus 865 M 1.0344905576042123 A -0.08315228816789308
bus 866 M 1.098407446243384 A -0.14758291959612976
bus 867 M 1.0954639614378325 A -0.5346891795170863
bus 868 M 1.0999966016488958 A -0.09189481543255627
bus 869 M 1.0944912213391762 A -0.0845464593411112
bus 870 M 1.080136787839803 A -0.17766466488130456
bus 871 M 1.0373358204559797 A -0.23682211337845654
bus 872 M 1.0642819914760575 A 0.01331581752281226
bus 873 M 1.0816958727577302 A -0.03944211905892098
